RUN	scala.simulations.Browser.GetDataSimulation	getdatasimulation	1690995457635	 	3.3.1
USER	Get Data Scenario	1	START	1690995459353	1690995459353
USER	Get Data Scenario	2	START	1690995459487	1690995459487
USER	Get Data Scenario	3	START	1690995459581	1690995459581
USER	Get Data Scenario	4	START	1690995459688	1690995459688
USER	Get Data Scenario	5	START	1690995459782	1690995459782
REQUEST	1		Get Data	1690995459390	1690995459748	OK	 
REQUEST	2		Get Data	1690995459488	1690995459829	OK	 
USER	Get Data Scenario	6	START	1690995459891	1690995459891
REQUEST	3		Get Data	1690995459582	1690995459924	OK	 
REQUEST	4		Get Data	1690995459689	1690995459952	OK	 
USER	Get Data Scenario	7	START	1690995459983	1690995459983
REQUEST	5		Get Data	1690995459784	1690995460021	OK	 
USER	Get Data Scenario	8	START	1690995460091	1690995460091
REQUEST	6		Get Data	1690995459892	1690995460154	OK	 
USER	Get Data Scenario	9	START	1690995460184	1690995460184
REQUEST	7		Get Data	1690995459985	1690995460219	OK	 
USER	Get Data Scenario	10	START	1690995460281	1690995460281
REQUEST	8		Get Data	1690995460092	1690995460368	OK	 
USER	Get Data Scenario	11	START	1690995460387	1690995460387
REQUEST	9		Get Data	1690995460185	1690995460412	OK	 
USER	Get Data Scenario	12	START	1690995460482	1690995460482
REQUEST	10		Get Data	1690995460282	1690995460514	OK	 
USER	Get Data Scenario	13	START	1690995460590	1690995460590
REQUEST	11		Get Data	1690995460388	1690995460616	OK	 
USER	Get Data Scenario	14	START	1690995460691	1690995460691
REQUEST	12		Get Data	1690995460483	1690995460723	OK	 
USER	Get Data Scenario	15	START	1690995460790	1690995460790
REQUEST	13		Get Data	1690995460591	1690995460840	OK	 
USER	Get Data Scenario	16	START	1690995460883	1690995460883
REQUEST	1		Get Data	1690995460775	1690995460894	OK	 
REQUEST	14		Get Data	1690995460692	1690995460923	OK	 
REQUEST	2		Get Data	1690995460853	1690995460963	OK	 
USER	Get Data Scenario	17	START	1690995460991	1690995460991
REQUEST	15		Get Data	1690995460791	1690995461012	OK	 
USER	Get Data Scenario	18	START	1690995461084	1690995461084
REQUEST	3		Get Data	1690995460945	1690995461126	OK	 
USER	Get Data Scenario	19	START	1690995461181	1690995461181
REQUEST	4		Get Data	1690995460976	1690995461219	OK	 
REQUEST	16		Get Data	1690995460884	1690995461222	OK	 
REQUEST	17		Get Data	1690995460992	1690995461226	OK	 
REQUEST	5		Get Data	1690995461038	1690995461250	OK	 
USER	Get Data Scenario	20	START	1690995461286	1690995461286
REQUEST	6		Get Data	1690995461179	1690995461289	OK	 
REQUEST	18		Get Data	1690995461086	1690995461373	OK	 
REQUEST	7		Get Data	1690995461241	1690995461373	OK	 
USER	Get Data Scenario	21	START	1690995461381	1690995461381
REQUEST	19		Get Data	1690995461182	1690995461422	OK	 
USER	Get Data Scenario	22	START	1690995461457	1690995461457
REQUEST	8		Get Data	1690995461383	1690995461502	OK	 
USER	Get Data Scenario	23	START	1690995461551	1690995461551
REQUEST	9		Get Data	1690995461427	1690995461556	OK	 
REQUEST	20		Get Data	1690995461287	1690995461615	OK	 
REQUEST	21		Get Data	1690995461383	1690995461647	OK	 
REQUEST	10		Get Data	1690995461534	1690995461656	OK	 
USER	Get Data Scenario	24	START	1690995461656	1690995461656
REQUEST	22		Get Data	1690995461457	1690995461691	OK	 
REQUEST	11		Get Data	1690995461632	1690995461746	OK	 
USER	Get Data Scenario	25	START	1690995461751	1690995461751
REQUEST	23		Get Data	1690995461554	1690995461778	OK	 
REQUEST	12		Get Data	1690995461735	1690995461847	OK	 
USER	Get Data Scenario	26	START	1690995461856	1690995461856
REQUEST	24		Get Data	1690995461658	1690995461882	OK	 
USER	Get Data Scenario	27	START	1690995461951	1690995461951
REQUEST	13		Get Data	1690995461862	1690995461975	OK	 
REQUEST	25		Get Data	1690995461752	1690995461976	OK	 
REQUEST	1		Get Data	1690995461889	1690995462003	OK	 
REQUEST	14		Get Data	1690995461935	1690995462046	OK	 
USER	Get Data Scenario	28	START	1690995462057	1690995462057
REQUEST	26		Get Data	1690995461857	1690995462081	OK	 
REQUEST	2		Get Data	1690995461967	1690995462082	OK	 
REQUEST	15		Get Data	1690995462031	1690995462148	OK	 
USER	Get Data Scenario	29	START	1690995462151	1690995462151
REQUEST	27		Get Data	1690995461952	1690995462177	OK	 
REQUEST	3		Get Data	1690995462123	1690995462237	OK	 
USER	Get Data Scenario	30	START	1690995462258	1690995462258
REQUEST	28		Get Data	1690995462058	1690995462325	OK	 
REQUEST	4		Get Data	1690995462213	1690995462335	OK	 
REQUEST	16		Get Data	1690995462231	1690995462347	OK	 
USER	Get Data Scenario	31	START	1690995462352	1690995462352
REQUEST	17		Get Data	1690995462244	1690995462367	OK	 
REQUEST	5		Get Data	1690995462259	1690995462417	OK	 
REQUEST	29		Get Data	1690995462152	1690995462422	OK	 
REQUEST	6		Get Data	1690995462275	1690995462442	OK	 
USER	Get Data Scenario	32	START	1690995462461	1690995462461
REQUEST	7		Get Data	1690995462369	1690995462484	OK	 
REQUEST	30		Get Data	1690995462259	1690995462506	OK	 
REQUEST	18		Get Data	1690995462385	1690995462527	OK	 
REQUEST	19		Get Data	1690995462431	1690995462553	OK	 
USER	Get Data Scenario	33	START	1690995462568	1690995462568
REQUEST	31		Get Data	1690995462354	1690995462576	OK	 
REQUEST	8		Get Data	1690995462512	1690995462630	OK	 
USER	Get Data Scenario	34	START	1690995462673	1690995462673
REQUEST	9		Get Data	1690995462569	1690995462691	OK	 
REQUEST	32		Get Data	1690995462462	1690995462769	OK	 
USER	Get Data Scenario	35	START	1690995462770	1690995462770
REQUEST	10		Get Data	1690995462674	1690995462783	OK	 
REQUEST	21		Get Data	1690995462675	1690995462825	OK	 
REQUEST	22		Get Data	1690995462712	1690995462835	OK	 
REQUEST	20		Get Data	1690995462673	1690995462848	OK	 
REQUEST	11		Get Data	1690995462744	1690995462862	OK	 
USER	Get Data Scenario	36	START	1690995462863	1690995462863
REQUEST	33		Get Data	1690995462569	1690995462867	OK	 
REQUEST	23		Get Data	1690995462786	1690995462894	OK	 
REQUEST	34		Get Data	1690995462676	1690995462924	OK	 
USER	Get Data Scenario	37	START	1690995462966	1690995462966
REQUEST	12		Get Data	1690995462863	1690995462978	OK	 
REQUEST	35		Get Data	1690995462772	1690995463013	OK	 
REQUEST	24		Get Data	1690995462891	1690995463013	OK	 
USER	Get Data Scenario	38	START	1690995463063	1690995463063
REQUEST	13		Get Data	1690995462973	1690995463106	OK	 
REQUEST	25		Get Data	1690995462997	1690995463130	OK	 
REQUEST	36		Get Data	1690995462865	1690995463136	OK	 
USER	Get Data Scenario	39	START	1690995463166	1690995463166
REQUEST	14		Get Data	1690995463060	1690995463182	OK	 
REQUEST	26		Get Data	1690995463091	1690995463218	OK	 
REQUEST	2		Get Data	1690995463075	1690995463228	OK	 
REQUEST	1		Get Data	1690995463013	1690995463228	OK	 
REQUEST	37		Get Data	1690995462968	1690995463237	OK	 
REQUEST	15		Get Data	1690995463141	1690995463256	OK	 
USER	Get Data Scenario	40	START	1690995463261	1690995463261
REQUEST	27		Get Data	1690995463197	1690995463318	OK	 
REQUEST	38		Get Data	1690995463064	1690995463348	OK	 
REQUEST	3		Get Data	1690995463242	1690995463359	OK	 
USER	Get Data Scenario	41	START	1690995463366	1690995463366
REQUEST	39		Get Data	1690995463167	1690995463389	OK	 
REQUEST	4		Get Data	1690995463335	1690995463449	OK	 
USER	Get Data Scenario	42	START	1690995463457	1690995463457
REQUEST	28		Get Data	1690995463351	1690995463465	OK	 
REQUEST	16		Get Data	1690995463351	1690995463466	OK	 
REQUEST	17		Get Data	1690995463366	1690995463514	OK	 
REQUEST	40		Get Data	1690995463262	1690995463524	OK	 
REQUEST	5		Get Data	1690995463412	1690995463526	OK	 
